Jurisdiccion; Departamento;Nombre Institucion;Estado_ETP;Gestion;Matricula_Total;Matricula_Varones;Matricula_Mujeres;ORIENTACION;TIPO INST
Córdoba;San Alberto;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 234 Miguel Delfuente (Ex I.P.E.A. Nº 26);Institución de ETP;Estatal;52;26;26;Agropecuaria;SEC TEC
Córdoba;San Justo;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 235 Julio R. Valenzuela;Institución de ETP;Estatal;81;41;40;Agropecuaria;SEC TEC
Córdoba;Río Segundo;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 236 Emilio Prataviera (Ex I.P.E.A. Nº 28);Institución de ETP;Estatal;66;33;33;Agropecuaria;SEC TEC
Córdoba;Presidente Roque Sáenz Peña;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 237 San Antonio;Institución de ETP;Estatal;31;21;10;Agropecuaria;SEC TEC
Córdoba;Calamuchita;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 238 Carlos María Mampaey;Institución de ETP;Estatal;217;108;109;Agropecuaria;SEC TEC
Córdoba;Presidente Roque Sáenz Peña;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 239 Héctor M. C. Reynal;Institución de ETP;Estatal;200;107;93;Agropecuaria;SEC TEC
Córdoba;San Justo;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 240 Santiago Carrizo;Institución de ETP;Estatal;9;5;4;Agropecuaria;SEC TEC
Córdoba;Tercero Arriba;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 241 Federico Campodónico;Institución de ETP;Estatal;149;85;64;Agropecuaria;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 244 Victor Santiago Iraola;Institución de ETP;Estatal;96;50;46;Agropecuaria;SEC TEC
Córdoba;San Justo;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 245 Carlos Pellegrini;Institución de ETP;Estatal;17;4;13;Agropecuaria;SEC TEC
Córdoba;Presidente Roque Sáenz Peña;"Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 25 Martín Miguel de Güemes	";Institución de ETP;Estatal;34;14;20;Agropecuaria;SEC TEC
Córdoba;Juárez Celman;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 291 ;Institución de ETP;Estatal;199;115;84;Agropecuaria;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 292 AGRONOMA LILIAM PRIOTTO;Institución de ETP;Estatal;147;73;74;Agropecuaria;SEC TEC
Córdoba;Unión;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 293 Agrónomo Orestes Chiesa Molinari;Institución de ETP;Estatal;160;86;74;Agropecuaria;SEC TEC
Córdoba;Cruz del Eje;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 306 Dr. Amadeo Sabattini;Institución de ETP;Estatal;134;54;80;Agropecuaria;SEC TEC
Córdoba;San Alberto;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 307 PASO DEL LEON;Institución de ETP;Estatal;61;36;25;Agropecuaria;SEC TEC
Córdoba;Tercero Arriba;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 33 Humberto Volando;Institución de ETP;Estatal;97;50;47;Agropecuaria;SEC TEC
Córdoba;Punilla;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 343 Mauricio Rumboll;Institución de ETP;Estatal;144;74;70;Agropecuaria;SEC TEC
Córdoba;Pocho;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 354 IPEA N° 354;Institución de ETP;Estatal;55;26;29;Agropecuaria;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 4 Chacra de la Merced;Institución de ETP;Estatal;104;52;52;Agropecuaria;SEC TEC
Córdoba;San Justo;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 403 Edith Ferri de Macias;Institución de ETP;Estatal;98;61;37;Agropecuaria;SEC TEC
Córdoba;Juárez Celman;Instituto Provincial de Educación Agrotécnica (I.P.E.A.) Nº 81 Diputado Duilio Jorge Giorgetti;Institución de ETP;Estatal;54;30;24;Agropecuaria;SEC TEC
Córdoba;General Roca;Instituto Provincial de Educación Agrotécnica y Media (I.P.E.A.y M.) Nº 221 San Carlos;Institución de ETP;Estatal;63;32;31;Agropecuaria;SEC TEC
Córdoba;Río Seco;Instituto Provincial de Educación Agrotécnica y Media (I.P.E.A.y M.) Nº 224 Leopoldo Lugones;Institución de ETP;Estatal;127;62;65;Agropecuaria;SEC TEC
Córdoba;Río Segundo;Instituto Provincial de Educación Agrotécnica y Media (I.P.E.A.y M.) Nº 243 EDUARDO OLIVERA;Institución de ETP;Estatal;67;36;31;Agropecuaria;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Agrotécnica y Técnica (I.P.E.A.y T.) Nº 189 Dr. Juan Mamerto Garro;Institución de ETP;Estatal;141;68;73;Agropecuaria;SEC TEC
Córdoba;San Justo;Instituto Provincial de Educación Agrotécnica y Técnica (I.P.E.A.y T.) Nº 242 Fuerte Los Morteros;Institución de ETP;Estatal;243;136;107;Agropecuaria;SEC TEC
Córdoba;Calamuchita;Instituto Provincial de Educación Agrotécnica y Técnica (I.P.E.A.y T.) Nº 347 Dr. Alejandro Degenaro;Institución de ETP;Estatal;260;127;133;Agropecuaria;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Media (I.P.E.M.) Nº 203 Dr. Juan Bautista Dichiara;Institución de ETP;Estatal;164;95;69;Servicios;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Media (I.P.E.M.) Nº 292 Agrónoma Liliam Priotto -Anexo Urbano-;Institución de ETP;Estatal;44;19;25;Industrial;SEC TEC
Córdoba;Marcos Juárez;Instituto Provincial de Educación Media y Agrotécnica (I.P.E.M.y A.) Nº 151 José Ignacio Urbizu;Institución de ETP;Estatal;12;8;4;Agropecuaria;SEC TEC
Córdoba;General Roca;Instituto Provincial de Educación Media y Agrotécnica (I.P.E.M.y A.) Nº 188 Dr. Antonio Pérez;Institución de ETP;Estatal;91;44;47;Agropecuaria;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 149 Alejandro Carbo;Institución de ETP;Estatal;278;132;146;Industrial;SEC TEC
Córdoba;Unión;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 173 Gobernador Juan Bautista Bustos;Institución de ETP;Estatal;64;49;15;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 2 República Oriental del Uruguay;Institución de ETP;Estatal;152;88;64;Industrial;SEC TEC-FP
Córdoba;Capital;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 204 Ingeniero Alberto Emilio Lucchini;Institución de ETP;Estatal;110;58;52;Industrial;SEC TEC-FP
Córdoba;Colón;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 23 Lino Enea Spilimbergo;Institución de ETP;Estatal;212;105;107;Industrial;SEC TEC
Córdoba;Colón;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 24 ;Institución de ETP;Estatal;156;62;94;Industrial;SEC TEC
Córdoba;San Justo;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 262 Dr. Belisario Roldán;Institución de ETP;Estatal;202;161;41;Industrial;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 280 Agustín Tosco;Institución de ETP;Estatal;65;43;22;Industrial;SEC TEC
Córdoba;San Justo;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 286 Domingo Faustino Sarmiento;Institución de ETP;Estatal;60;31;29;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 297 Dr. René Favaloro;Institución de ETP;Estatal;116;42;74;Industrial;SEC TEC
Córdoba;Río Primero;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 30 Eduardo S Nemirovsky;Institución de ETP;Estatal;138;51;87;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 310 Puerto Argentino;Institución de ETP;Estatal;69;49;20;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 319 Roberto Fontanarrosa;Institución de ETP;Estatal;160;116;44;Industrial;SEC TEC
Córdoba;Colón;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 352 Alfredo Cavalotti;Institución de ETP;Estatal;214;132;82;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 357 JOSE CAMPELLONE;Institución de ETP;Estatal;87;61;26;Industrial;SEC TEC
Córdoba;Río Primero;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 363 I.P.E.T 363;Institución de ETP;Estatal;207;142;65;Industrial;SEC TEC
Córdoba;Colón;Instituto Provincial de Educación Media y Técnica (I.P.E.M.y T.) Nº 378 IPET Nº 378;Institución de ETP;Estatal;193;119;74;Industrial;SEC TEC
Córdoba;Juárez Celman;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 100 Maria Benita Arias;Institución de ETP;Estatal;83;28;55;Industrial;SEC TEC
Córdoba;Cruz del Eje;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 104 Arturo Capdevila;Institución de ETP;Estatal;244;81;163;Industrial;SEC TEC
Córdoba;Cruz del Eje;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 106 Remedios de Escalada de San Martín;Institución de ETP;Estatal;90;34;56;Industrial;SEC TEC
Córdoba;Cruz del Eje;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 110 Manuel Hidalgo;Institución de ETP;Estatal;11;5;6;Industrial;SEC TEC
Córdoba;General San Martín;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 111 Ramiro Suárez;Institución de ETP;Estatal;45;17;28;Industrial;SEC TEC
Córdoba;Santa María;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 118 Juana Azurduy;Institución de ETP;Estatal;222;91;131;Industrial;SEC TEC
Córdoba;Tulumba;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 125 Lidia Pura Benítez;Institución de ETP;Estatal;85;34;51;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 129 Héroes de Malvinas;Institución de ETP;Estatal;142;65;77;Industrial;SEC TEC-FP
Córdoba;Santa María;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 132 Paravachasca;Institución de ETP;Estatal;261;176;85;Industrial;SEC TEC
Córdoba;Unión;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 139 General Manuel Belgrano;Institución de ETP;Estatal;252;113;139;Industrial;SEC TEC
Córdoba;Tercero Arriba;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 143 General José María Paz;Institución de ETP;Estatal;94;74;20;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 17 Paulo Freire;Institución de ETP;Estatal;249;134;115;Industrial;SEC TEC
Córdoba;Pocho;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 170 Padre José Gabriel Brochero;Institución de ETP;Estatal;62;30;32;Industrial;SEC TEC
Córdoba;Punilla;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 200 Ingeniero  José Palacios;Institución de ETP;Estatal;159;83;76;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 22 Juan Filloy;Institución de ETP;Estatal;88;45;43;Industrial;SEC TEC-FP
Córdoba;Minas;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 232 Profesor Enrique Alberto Flores;Institución de ETP;Estatal;24;8;16;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 247 Ingeniero Carlos A. Cassaffousth;Institución de ETP;Estatal;785;637;148;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 248 Leopoldo Lugones;Institución de ETP;Estatal;155;83;72;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 249 Nicolás Copérnico (Ex-enet Nº 4);Institución de ETP;Estatal;509;405;104;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 250 Dr. Juan Bialet Massé;Institución de ETP;Estatal;313;246;67;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 251 Guarnición Aérea Córdoba;Institución de ETP;Estatal;310;215;95;Industrial;SEC TEC
Córdoba;Cruz del Eje;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 253 Pte. Juan D. Perón;Institución de ETP;Estatal;208;128;80;Industrial;SEC TEC-FP
Córdoba;Cruz del Eje;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 254 Tristán de Tejeda;Institución de ETP;Estatal;140;100;40;Industrial;SEC TEC
Córdoba;Juárez Celman;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 255 ;Institución de ETP;Estatal;115;96;19;Industrial;SEC TEC
Córdoba;Unión;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 255 Anexo Benjamín Gould;Institución de ETP;Estatal;42;20;22;Agropecuaria;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 258 Mayor Ingeniero Francisco de Arteaga;Institución de ETP;Estatal;188;150;38;Industrial;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 259 Ambrosio Olmos;Institución de ETP;Estatal;503;330;173;Industrial;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 26 Juan Filloy;Institución de ETP;Estatal;158;67;91;Servicios;SEC TEC
Córdoba;San Javier;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 260 Ernesto Arnaldo Martinez (Ex E.N.E.T. Nº1);Institución de ETP;Estatal;248;179;69;Industrial;SEC TEC
Córdoba;San Justo;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 263 Dr. Bernardo Houssay;Institución de ETP;Estatal;285;144;141;Industrial;SEC TEC
Córdoba;San Justo;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 264 Teodoro Asteggiano;Institución de ETP;Estatal;86;50;36;Industrial;SEC TEC
Córdoba;Santa María;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 265 Escuela de Minería de José de La Quintana Senador Luis Carnevale;Institución de ETP;Estatal;179;67;112;Industrial;SEC TEC
Córdoba;Tercero Arriba;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 266 General Manuel Savio;Institución de ETP;Estatal;479;270;209;Industrial;SEC TEC
Córdoba;Unión;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 267 Antonio Graziano;Institución de ETP;Estatal;380;203;177;Industrial;SEC TEC
Córdoba;Río Segundo;"Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 300 Plaza Minetti	";Institución de ETP;Estatal;143;73;70;Industrial;SEC TEC
Córdoba;Tulumba;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 308 ;Institución de ETP;Estatal;62;36;26;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 312 Dalmacio Vélez Sársfield;Institución de ETP;Estatal;174;80;94;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 313 Dr. Pablo Mirizzi;Institución de ETP;Estatal;103;61;42;Industrial;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 314 LIBERTADOR GENERAL DON JOSÉ DE SAN MARTÍN;Institución de ETP;Estatal;87;37;50;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 318 Combate de La Tablada;Institución de ETP;Estatal;249;125;124;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 321 Brigadier Gral. Juan Manuel de Rosas;Institución de ETP;Estatal;152;80;72;Industrial;SEC TEC
Córdoba;General San Martín;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 322 Manuel Belgrano;Institución de ETP;Estatal;334;171;163;Industrial;SEC TEC-FP
Córdoba;Calamuchita;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 331 ;Institución de ETP;Estatal;65;26;39;Industrial;SEC TEC
Córdoba;Colón;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 333 Julio Salusso;Institución de ETP;Estatal;268;138;130;Industrial;SEC TEC
Córdoba;Santa María;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 334 ;Institución de ETP;Estatal;155;75;80;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 337 Jorge Alberto Sabato;Institución de ETP;Estatal;95;53;42;Industrial;SEC TEC
Córdoba;Punilla;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 339 ;Institución de ETP;Estatal;198;113;85;Industrial;SEC TEC
Córdoba;Tulumba;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 34 DR PEDRO CATTÁNEO ;Institución de ETP;Estatal;71;34;37;Industrial;SEC TEC
Córdoba;San Alberto;"Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 344 I.P.E.T. N° 344 ""PROF. VÍCTOR DOMÍNGUEZ""";Institución de ETP;Estatal;120;57;63;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 351 Augusto Chammás;Institución de ETP;Estatal;85;41;44;Industrial;SEC TEC
Córdoba;Unión;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 355 ;Institución de ETP;Estatal;81;51;30;Industrial;SEC TEC
Córdoba;Colón;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 361 JOSE GABRIEL BROCHERO;Institución de ETP;Estatal;150;72;78;Industrial;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 362  Juan Andrés Politano;Institución de ETP;Estatal;141;70;71;Industrial;SEC TEC
Córdoba;Marcos Juárez;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 372 ;Institución de ETP;Estatal;100;56;44;Industrial;SEC TEC
Córdoba;Colón;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 379 Alfredo B. Molet;Institución de ETP;Estatal;214;112;102;Industrial;SEC TEC
Córdoba;Punilla;"Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 382 Manuel Antonio Díaz Mariño	";Institución de ETP;Estatal;173;105;68;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 383 ;Institución de ETP;Estatal;167;101;66;Industrial;SEC TEC
Córdoba;Colón;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 386 ;Institución de ETP;Estatal;89;45;44;Industrial;SEC TEC
Córdoba;Río Cuarto;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 389 I.P.E.T. N° 389;Institución de ETP;Estatal;54;38;16;Industrial;SEC TEC
Córdoba;General San Martín;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 392 Otto Krause;Institución de ETP;Estatal;46;31;15;Agropecuaria;SEC TEC
Córdoba;Río Segundo;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 397 ;Institución de ETP;Estatal;82;63;19;Industrial;SEC TEC
Córdoba;Río Primero;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 398 ;Institución de ETP;Estatal;76;67;9;Industrial;SEC TEC
Córdoba;Santa María;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 402 ;Institución de ETP;Estatal;63;36;27;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 404 ;Institución de ETP;Estatal;198;122;76;Servicios;SEC TEC
Córdoba;Juárez Celman;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 409 ;Institución de ETP;Estatal;137;78;59;Industrial;SEC TEC
Córdoba;Unión;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 411 ;Institución de ETP;Estatal;158;96;62;Industrial;SEC TEC
Córdoba;Colón;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 412 Nicolás Avellaneda;Institución de ETP;Estatal;267;137;130;Industrial;SEC TEC
Córdoba;Totoral;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 413 ;Institución de ETP;Estatal;70;42;28;Industrial;SEC TEC
Córdoba;Unión;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 415 ;Institución de ETP;Estatal;46;22;24;Industrial;SEC TEC
Córdoba;Capital;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 416 Ciudad de Mis Sueños ;Institución de ETP;Estatal;64;39;25;Industrial;SEC TEC-FP
Córdoba;San Alberto;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 418  Jorge Raúl Recalde;Institución de ETP;Estatal;100;62;38;Industrial;SEC TEC-FP
Córdoba;Marcos Juárez;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 420 ;Institución de ETP;Estatal;87;51;36;Industrial;SEC TEC
Córdoba;Calamuchita;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 422 IPET422;Institución de ETP;Estatal;122;78;44;Industrial;SEC TEC
Córdoba;San Javier;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 424 Instituto Provincial de Educación Técnica (I.P.E.T) 424;Institución de ETP;Estatal;175;100;75;Servicios;SEC TEC
Córdoba;Punilla;Instituto Provincial de Educación Técnica (I.P.E.T.) Nº 426 ;Institución de ETP;Estatal;54;30;24;Servicios;SEC TEC
